Year,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),cluster,Country,Food Category
2022.9999999999998,25561.92,27983.11,153.81,305.69,41.21,2,France,Prepared Food
2022.0,36016.94,41810.77,143.73,380.81,35.09,2,Japan,Fruits & Vegetables
2022.0,16918.08,13849.39,60.7,1373.73,35.69,0,India,Bakery Items
2019.9999999999998,24061.59,19712.45,148.24,436.47,50.72,1,India,Beverages
2019.0,32367.96,31487.91,100.26999999999998,432.17,37.01,1,Saudi Arabia,Dairy Products
2022.0,19416.71,19012.69,174.09,850.2500000000001,31.9,0,South Korea,Prepared Food
2022.0,36132.8,38019.37,174.75,291.54,30.7,2,France,Dairy Products
2019.0,47226.41,56384.01,182.4,1210.94,56.95,1,Mexico,Frozen Food
2018.0,15455.6,15670.960000000001,185.32,242.18,62.06,1,India,Prepared Food
2021.0,49439.9,52836.52,94.15,237.99,52.970000000000006,2,Indonesia,Dairy Products
2019.0,29604.66,23736.51,137.85,905.2500000000001,47.49,1,Saudi Arabia,Fruits & Vegetables
2022.0,15110.91,13466.97,103.86,183.22,34.09,0,India,Prepared Food
2024.0,48698.53,52480.03,178.45,1066.76,66.85,2,Russia,Fruits & Vegetables
2022.0,48130.47,46308.2,52.00999999999999,1163.34,33.79,2,Spain,Prepared Food
2022.9999999999998,29749.280000000002,29411.3,199.00000000000003,1125.81,36.48,2,UK,Bakery Items
2021.0,49420.7,48154.17,159.25,548.37,66.69,2,Argentina,Meat & Seafood
2022.0,10154.62,11557.75,121.16000000000001,93.24,52.13,0,Russia,Grains & Cereals
2022.9999999999998,10271.44,10902.15,130.23,342.36,59.77,0,Saudi Arabia,Prepared Food
2022.0,7387.670000000001,6592.27,162.25,310.59,35.77,0,Italy,Fruits & Vegetables
2022.9999999999998,30586.38,28529.85,21.61,653.86,62.26,2,South Africa,Dairy Products
2019.9999999999998,22837.5,24524.92,38.43,642.13,61.10000000000001,1,Saudi Arabia,Dairy Products
2019.9999999999998,5453.64,5401.48,59.39,1172.64,63.93,0,South Africa,Meat & Seafood
2018.0,39668.22,42869.87,123.85,222.12,58.05,1,Canada,Dairy Products
2024.0,30169.169999999995,24451.32,145.75,560.4,38.95,2,Australia,Fruits & Vegetables
2022.0,18581.47,17912.97,25.239999999999995,636.98,46.61999999999999,0,Germany,Frozen Food
2018.0,24399.68,28258.6,104.23000000000002,1269.21,53.08,1,Indonesia,Bakery Items
2022.0,9330.53,10553.98,198.21999999999997,477.18,38.71,0,China,Beverages
2022.9999999999998,31640.72,35128.75,136.76,1095.91,56.70000000000001,2,Italy,Fruits & Vegetables
2019.0,9673.87,10923.68,153.44,1181.62,45.02,0,Japan,Meat & Seafood
2021.0,24999.17,21631.22,60.68,427.12,66.02,0,Argentina,Fruits & Vegetables
2019.9999999999998,2724.23,2696.9,197.1,698.55,35.46,0,Russia,Bakery Items
2024.0,44657.84,39602.83,112.49,1186.47,57.8,2,Mexico,Beverages
2019.0,10222.62,9346.45,182.78,1001.16,47.36,0,Italy,Bakery Items
2022.0,49077.56,43299.18,157.78,751.16,58.34,2,Argentina,Prepared Food
2019.0,17956.52,20776.17,53.38,1020.89,40.45,1,South Africa,Prepared Food
2022.0,44018.09,40651.87,56.739999999999995,520.98,50.79,2,Australia,Fruits & Vegetables
2022.9999999999998,38240.08,40202.81,81.28,1267.55,47.72999999999999,2,Canada,Beverages
2019.9999999999998,42108.4,41111.41,145.08,774.3,50.21,1,Russia,Bakery Items
2018.0,44584.14,52667.37,72.72000000000001,458.48,67.42,1,Indonesia,Dairy Products
2022.0,11790.92,10744.15,76.64000000000001,1181.97,68.11,0,UK,Prepared Food
2018.0,23203.3,22950.99,120.83,57.27,41.4,1,Spain,Dairy Products
2019.9999999999998,36282.29,38887.61,31.529999999999998,1284.13,45.7,1,Japan,Beverages
2019.0,26672.639999999996,28769.77,154.78,945.8,62.43,1,Spain,Prepared Food
2018.0,14181.599999999999,14290.25,42.93,789.0900000000001,53.459999999999994,1,China,Frozen Food
2018.0,2657.35,2749.43,105.85,719.87,38.16,0,India,Grains & Cereals
2018.0,10214.52,10766.71,130.54,122.3,34.91,0,Russia,Beverages
2022.0,22759.88,23150.96,140.15,1164.68,30.960000000000004,2,South Korea,Prepared Food
2024.0,49289.97,45872.9,193.92,785.38,39.14,2,Canada,Meat & Seafood
2019.0,8252.21,9074.6,49.69,1207.75,46.97,0,Canada,Frozen Food
2019.9999999999998,7815.040000000001,8006.650000000001,43.23,695.57,52.43999999999999,0,Turkey,Fruits & Vegetables
2022.0,4066.9300000000003,3535.25,34.09,763.98,48.21,0,Russia,Fruits & Vegetables
2022.9999999999998,34123.41,28542.1,98.44,1087.99,42.48,2,Germany,Prepared Food
2022.0,19883.54,20482.16,89.54,143.28,41.040000000000006,0,Mexico,Fruits & Vegetables
2024.0,32403.48,34763.83,86.95,1116.02,42.14,2,Japan,Grains & Cereals
2021.0,27915.580000000005,29184.68,169.61,373.93,30.250000000000004,2,Russia,Beverages
2019.0,28594.170000000002,26009.58,107.98,628.83,56.65,1,Germany,Frozen Food
2024.0,45663.94,49092.95,193.39,1099.33,62.77,2,Argentina,Frozen Food
2019.0,4872.53,5391.97,115.87,749.74,51.91,0,Argentina,Frozen Food
2019.0,29752.190000000002,35634.72,81.62,139.64,61.10000000000001,1,Australia,Beverages
2021.0,741.25,702.15,26.999999999999996,1232.46,59.3,0,Russia,Dairy Products
2019.0,951.49,971.59,59.510000000000005,239.46,42.48,0,Canada,Frozen Food
2021.0,23084.31,22540.78,72.82,598.04,61.42,0,Australia,Grains & Cereals
2018.0,28482.39,32840.47,173.83,1255.64,56.4,1,Canada,Fruits & Vegetables
2019.0,20993.04,23060.49,85.23,1086.6,53.34,1,Indonesia,Dairy Products
2022.9999999999998,45741.0,53825.92,118.48,486.24,54.47,2,France,Meat & Seafood
2019.9999999999998,15487.590000000002,13728.5,162.98,221.65,54.56,0,India,Prepared Food
2019.9999999999998,37501.84,32638.08,149.76,241.81,54.74,1,Brazil,Prepared Food
2024.0,20898.45,18035.66,85.24,1037.91,69.63,2,China,Bakery Items
2018.0,32954.42,36165.45,121.48,1025.46,36.95,1,South Africa,Dairy Products
2022.9999999999998,44885.35,44685.57,168.07,1255.06,57.06,2,Spain,Frozen Food
2022.9999999999998,48844.63,45591.87,155.9,252.03,60.279999999999994,2,UK,Beverages
2022.0,25266.57,29103.97,23.08,365.87,30.77,2,Mexico,Prepared Food
2022.0,29858.479999999996,26602.0,148.96,1148.6,60.14,2,Mexico,Grains & Cereals
2024.0,34453.36,37407.49,129.69,401.37,39.76,2,Spain,Prepared Food
2019.9999999999998,5843.61,5831.34,183.29,945.2,60.94,0,France,Dairy Products
2022.9999999999998,38423.54,38743.01,184.79,816.25,30.18,2,Turkey,Bakery Items
2021.0,21529.71,20410.14,57.39,791.8899999999999,37.96,0,Turkey,Fruits & Vegetables
2022.9999999999998,27290.77,24428.52,132.97,913.0499999999998,53.23,2,USA,Grains & Cereals
2022.0,41358.45,38242.08,29.43,1344.69,69.82,2,USA,Bakery Items
2021.0,35704.42,34459.55,110.88000000000001,1098.53,46.83,2,South Africa,Dairy Products
2019.9999999999998,16853.16,17040.69,32.64,284.86,68.65,0,France,Bakery Items
2024.0,37078.59,39001.29,59.38,137.16,36.34,2,South Korea,Fruits & Vegetables
2019.9999999999998,22346.15,21709.58,194.72,465.72999999999996,47.47,1,South Korea,Beverages
2019.9999999999998,43672.96,47834.03,60.42,1259.67,57.85,1,Australia,Prepared Food
2019.0,9645.98,11083.33,49.54,146.01,33.29,0,Argentina,Prepared Food
2018.0,2050.37,1861.12,40.55,263.21,56.11,0,Germany,Beverages
2019.9999999999998,2655.52,2170.41,22.1,963.92,45.81,0,Australia,Prepared Food
2022.9999999999998,6588.749999999999,6546.04,117.77,415.85,33.41,0,Argentina,Prepared Food
2022.9999999999998,1807.3400000000001,1560.3299999999997,123.17000000000002,224.60000000000002,34.31,0,Mexico,Grains & Cereals
2024.0,46722.63,51041.87,32.36,1361.24,51.98,2,Saudi Arabia,Fruits & Vegetables
2022.9999999999998,46815.03,40941.21,144.09,549.6,56.11,2,France,Beverages
2018.0,33769.17,38293.01,71.84000000000002,208.15,67.68,1,Mexico,Beverages
2024.0,16024.39,16640.57,20.84,1030.14,50.39,0,China,Bakery Items
2024.0,15502.28,13784.37,131.25,1331.08,58.81000000000001,0,India,Frozen Food
2024.0,8983.06,10583.84,72.74,402.0,54.62,0,Russia,Fruits & Vegetables
2021.0,19195.97,20988.26,169.68,422.30999999999995,43.97,0,India,Dairy Products
2022.0,32301.18,37418.51,88.09,208.25,57.91,2,France,Grains & Cereals
2019.9999999999998,4887.73,5265.03,22.07,897.92,58.72,0,Saudi Arabia,Fruits & Vegetables
2022.9999999999998,3712.3799999999997,3146.93,157.55,709.3500000000001,43.42,0,China,Beverages
2022.9999999999998,5114.3,4884.28,33.62,148.41,31.32,0,Japan,Dairy Products
2022.0,39060.62,34962.3,199.92,885.96,44.17,2,Indonesia,Bakery Items
2019.0,40255.89,34570.93,194.77,573.92,44.81,1,Germany,Fruits & Vegetables
2021.0,24282.86,28463.98,110.28,101.68,53.01,0,Brazil,Prepared Food
2024.0,19616.76,16787.22,116.5,253.22,61.54,0,Indonesia,Grains & Cereals
2024.0,1999.4300000000003,2209.15,81.15000000000002,250.93,45.9,0,Canada,Dairy Products
2019.0,34166.79,40472.4,46.19,652.71,66.69,1,Argentina,Meat & Seafood
2018.0,46773.98,48206.73,84.36,988.4699999999999,32.33,1,Mexico,Beverages
2022.0,46538.54,48512.62,28.93,200.79999999999998,54.14999999999999,2,China,Dairy Products
2021.0,11491.37,10326.31,138.19,463.46999999999997,58.49,0,Russia,Dairy Products
2024.0,43696.76,38169.41,104.85,1153.5,42.0,2,Mexico,Beverages
2022.9999999999998,17496.98,20725.2,85.12000000000002,1235.29,35.16,0,UK,Grains & Cereals
2024.0,44426.82,39419.51,73.58000000000001,1397.9700000000003,53.59000000000001,2,Italy,Frozen Food
2022.9999999999998,9282.85,7976.849999999999,44.24,253.85,59.50000000000001,0,Japan,Dairy Products
2019.0,32065.24,36800.09,61.8,738.23,31.960000000000004,1,Japan,Frozen Food
2022.0,26722.17,27929.17,129.95,1242.06,37.52,2,Spain,Bakery Items
2021.0,7398.36,6727.97,154.96,569.53,64.47,0,Saudi Arabia,Beverages
2019.0,3622.5400000000004,3115.14,34.51,1062.83,63.54,0,Spain,Meat & Seafood
2018.0,23255.62,25460.94,151.46,491.13,42.21999999999999,1,USA,Fruits & Vegetables
2022.9999999999998,4809.69,4984.28,39.14,107.84000000000002,60.11,0,Indonesia,Bakery Items
2019.0,14370.21,16927.69,59.53,639.87,32.55,0,Mexico,Beverages
2022.0,8866.15,7180.84,151.04,1211.41,55.91,0,Germany,Prepared Food
2018.0,22552.63,22164.55,172.3,839.76,46.65,1,Turkey,Grains & Cereals
2019.9999999999998,41734.14,46916.87,80.04000000000002,1192.94,69.61,1,Mexico,Frozen Food
2019.0,21239.11,19429.83,91.53999999999999,531.67,66.48,1,Spain,Dairy Products
2022.0,29107.430000000004,29245.63,41.61,218.47,64.35,2,Japan,Prepared Food
2022.9999999999998,533.57,560.98,134.44,69.81,37.15,0,Turkey,Bakery Items
2022.0,46401.05,48577.0,126.89,258.06,63.36999999999999,2,UK,Prepared Food
2019.9999999999998,22704.79,22767.89,109.48,1296.89,67.43,1,Japan,Meat & Seafood
2019.9999999999998,6960.419999999999,7031.06,97.19,105.43,37.07,0,South Africa,Fruits & Vegetables
2019.0,42902.4,40219.21,161.36,955.17,62.190000000000005,1,Spain,Dairy Products
2022.0,8042.220000000001,7615.360000000001,23.76,697.81,55.53,0,Mexico,Prepared Food
2021.0,5585.75,6072.85,52.1,1188.67,38.62,0,USA,Dairy Products
2022.9999999999998,17794.58,17921.04,20.63,904.78,61.89,0,South Korea,Bakery Items
2019.0,30097.01,27556.1,83.75000000000001,951.46,61.41,1,Brazil,Dairy Products
2024.0,6267.900000000001,5730.43,182.82,1254.11,37.77,0,Russia,Prepared Food
2022.9999999999998,35785.61,41521.98,150.06,163.45,41.76,2,USA,Prepared Food
2018.0,46778.67,46048.82,183.41,230.94000000000003,36.95,1,USA,Prepared Food
2024.0,45552.71,53739.43,156.02,270.5,67.96,2,China,Frozen Food
2018.0,2537.53,2519.27,33.52,44.16,31.549999999999997,0,Turkey,Prepared Food
2022.0,27519.0,27745.27,163.55,791.56,42.949999999999996,2,South Korea,Grains & Cereals
2024.0,44612.93,45623.52,93.88,1206.98,49.42,2,Indonesia,Frozen Food
2021.0,1756.7,1780.36,126.15,183.95,37.21,0,Italy,Beverages
2022.0,21686.39,18997.42,82.69,440.06,64.18,0,Mexico,Dairy Products
2019.9999999999998,8037.57,9462.71,50.790000000000006,409.6700000000001,64.5,0,Brazil,Beverages
2019.0,30265.740000000005,27579.4,73.17000000000002,25.11,32.72,1,France,Fruits & Vegetables
2019.9999999999998,35756.27,29631.95,182.04000000000002,881.59,50.32,1,Brazil,Meat & Seafood
2019.0,15462.880000000001,17410.11,71.52000000000001,548.5,50.43,0,South Korea,Meat & Seafood
2019.0,13800.61,14300.07,53.27000000000001,265.22,59.43,0,Canada,Fruits & Vegetables
2021.0,48499.44,49055.91,41.74,569.56,51.43,2,Indonesia,Prepared Food
2018.0,20534.12,22972.25,90.13,699.7399999999999,38.54,1,USA,Frozen Food
2024.0,44313.75,48631.01,108.24,684.06,53.34,2,China,Meat & Seafood
2019.9999999999998,25153.49,26899.88,25.700000000000003,260.55,66.62,1,Spain,Prepared Food
2022.0,17580.51,19982.08,58.39,1265.72,54.68000000000001,0,UK,Beverages
2022.0,23655.31,23348.89,79.57,83.43,48.77000000000001,0,Argentina,Prepared Food
2019.9999999999998,15176.46,13202.09,63.83,162.07,43.96,0,Japan,Dairy Products
2024.0,5214.72,5805.35,52.33,1376.05,62.29,0,Turkey,Fruits & Vegetables
2019.9999999999998,15753.94,13558.12,124.64,253.43999999999997,61.480000000000004,0,Spain,Grains & Cereals
2022.9999999999998,38470.53,32336.93,186.34,372.01,35.22,2,Saudi Arabia,Prepared Food
2022.9999999999998,36023.96,30105.02,39.73,1099.99,62.02,2,Germany,Meat & Seafood
2022.9999999999998,37698.37,36436.28,28.26,90.79,34.42,2,India,Bakery Items
2024.0,14112.86,16584.4,72.25000000000001,1333.34,34.54,0,China,Fruits & Vegetables
2018.0,44042.55,47727.23,30.99,1251.2,58.46,1,Mexico,Prepared Food
2019.9999999999998,14982.46,12154.94,106.96000000000001,427.5299999999999,63.190000000000005,0,Canada,Frozen Food
2018.0,32333.470000000005,38720.22,150.97,752.32,64.33,1,UK,Fruits & Vegetables
2018.0,24208.08,21417.2,196.57,1029.54,66.89,1,India,Fruits & Vegetables
2018.0,32795.6,37385.22,122.13,667.32,34.59,1,Brazil,Beverages
2022.9999999999998,26972.750000000004,23026.53,103.94,454.48,37.06,2,Indonesia,Meat & Seafood
2022.9999999999998,23314.59,20936.8,167.1,659.43,44.29,2,Brazil,Meat & Seafood
2018.0,25539.279999999995,28544.06,164.53,1094.29,47.99,1,UK,Bakery Items
2022.0,46451.63,39707.99,104.92999999999999,1223.69,58.84,2,South Africa,Grains & Cereals
2018.0,29156.88,33590.67,90.47,1067.52,52.58,1,India,Prepared Food
2021.0,39316.95,36589.5,112.78000000000002,189.35,67.45,2,Indonesia,Grains & Cereals
2021.0,27210.3,27979.67,45.43,1137.87,45.440000000000005,1,Japan,Prepared Food
2018.0,5558.27,5169.4,180.65999999999997,1118.5,52.70000000000001,0,India,Fruits & Vegetables
2021.0,35972.5,38671.77,34.68,145.29,49.41,2,Japan,Grains & Cereals
2021.0,34379.48,37594.21,104.98000000000002,359.03,31.81,2,Canada,Frozen Food
2018.0,43460.32,51777.73,107.63,541.25,40.23,1,Italy,Bakery Items
2022.9999999999998,19412.2,18532.37,36.13,813.79,36.99,0,South Africa,Meat & Seafood
2022.9999999999998,46789.67,47361.14,174.92,1320.44,34.79,2,Canada,Prepared Food
2019.9999999999998,40204.59,43618.55,21.08,1051.82,47.65,1,Japan,Grains & Cereals
2022.9999999999998,24682.22,28654.54,182.50000000000003,1173.32,41.6,2,Australia,Meat & Seafood
2019.9999999999998,41022.69,37983.5,124.4,595.8,45.31,1,China,Frozen Food
2019.9999999999998,23062.5,26536.15,78.77,1317.97,55.48,1,South Korea,Grains & Cereals
2024.0,9075.75,8738.84,83.56,869.5700000000002,44.0,0,Russia,Fruits & Vegetables
2018.0,5738.46,6447.91,33.99,1302.66,61.26,0,Russia,Frozen Food
2021.0,20741.31,22020.13,189.06,1036.27,31.8,0,Germany,Meat & Seafood
2022.9999999999998,5238.17,4223.73,58.54,99.46000000000001,44.58,0,Japan,Grains & Cereals
2022.9999999999998,6249.740000000001,6674.64,53.21,446.03,39.3,0,UK,Fruits & Vegetables
2019.0,5227.61,6105.45,55.64000000000001,1354.95,59.9,0,Spain,Dairy Products
2024.0,38206.78,32981.14,65.26000000000002,981.18,61.86,2,UK,Prepared Food
2022.0,12421.08,12731.67,114.22,1324.66,53.11,0,Argentina,Meat & Seafood
2022.0,1393.35,1181.65,97.46,1196.78,33.39,0,China,Bakery Items
2021.0,19352.73,16499.62,30.08,607.53,65.34,0,India,Fruits & Vegetables
2024.0,25383.46,24480.33,22.15,201.71,56.01,2,Canada,Dairy Products
2022.9999999999998,22462.46,25994.95,69.93,1190.43,66.93,2,USA,Dairy Products
2018.0,7499.8,6557.21,147.24,601.02,69.67,0,Japan,Bakery Items
2019.0,12946.240000000002,12645.64,148.32,653.75,50.49,0,Germany,Beverages
2024.0,17849.11,18029.79,69.27000000000001,545.32,59.11,0,Spain,Frozen Food
2024.0,19678.15,19772.16,173.21,1137.81,55.62,2,India,Beverages
2024.0,7322.68,7798.37,89.85,240.95,54.05,0,Germany,Prepared Food
2022.0,31791.18,27882.5,140.94,272.42,58.72,2,India,Beverages
2022.0,19895.02,18052.81,90.72,360.5299999999999,43.25,0,India,Fruits & Vegetables
2024.0,22381.44,23224.97,115.02,871.36,52.48,2,Argentina,Frozen Food
2021.0,24999.74,20405.37,199.08,1245.58,45.23,0,Canada,Bakery Items
2019.9999999999998,2029.71,1939.6399999999999,167.54,755.19,58.22,0,Japan,Grains & Cereals
2018.0,8971.56,8331.8,29.86,983.07,34.79,0,China,Dairy Products
2021.0,8025.090000000001,9211.62,30.09,281.02,56.2,0,Germany,Dairy Products
2021.0,13833.33,12039.53,124.84,377.44,68.18,0,Russia,Frozen Food
2019.0,27903.120000000003,30467.52,114.51000000000002,1189.02,63.27,1,Argentina,Dairy Products
2021.0,45111.22,38372.58,101.35,166.36,69.61,2,Saudi Arabia,Beverages
2024.0,29844.57,33358.93,139.27,966.21,33.66,2,Germany,Grains & Cereals
2018.0,6023.68,5862.1,147.63,1237.29,51.4,0,Canada,Fruits & Vegetables
2022.0,36567.57,39207.3,153.83,362.32,59.989999999999995,2,Indonesia,Fruits & Vegetables
2018.0,8610.6,9965.75,176.51,188.16,39.55,0,Mexico,Fruits & Vegetables
2018.0,665.76,777.85,59.97999999999999,111.12,66.17,0,Argentina,Dairy Products
2021.0,24247.74,22169.09,169.1,1375.81,31.539999999999996,0,Italy,Frozen Food
2024.0,29146.86,29856.58,85.87000000000002,1050.94,49.12,2,Australia,Frozen Food
2022.9999999999998,28953.39,23474.35,85.73,692.25,48.77000000000001,2,South Korea,Dairy Products
2018.0,32055.289999999997,32302.720000000005,183.77,402.0199999999999,67.39,1,Canada,Bakery Items
2021.0,15039.520000000002,14360.69,189.16,405.88,47.49,0,Argentina,Fruits & Vegetables
2019.0,23175.08,23172.64,33.68,441.44000000000005,53.12,1,Argentina,Bakery Items
2019.9999999999998,36320.0,35895.51,42.43,87.64,41.94,1,Argentina,Prepared Food
2022.9999999999998,40955.59,44365.92,69.07,46.2,65.91,2,France,Dairy Products
2019.9999999999998,9226.39,8137.319999999999,38.68,1360.41,35.29,0,Germany,Dairy Products
2022.0,47623.36,41440.21,63.62,1017.66,36.88,2,USA,Grains & Cereals
2018.0,30409.26,34781.39,137.76,1270.57,43.87,1,Mexico,Prepared Food
2019.0,7833.47,6547.3,67.48,853.2899999999998,48.57000000000001,0,Spain,Beverages
2021.0,34254.0,29249.07,191.89,889.8500000000001,66.88,2,South Korea,Frozen Food
2018.0,27243.289999999997,27718.98,160.0,595.58,41.81,1,USA,Fruits & Vegetables
2024.0,5317.02,4775.77,112.06,768.63,34.47,0,China,Dairy Products
2018.0,42498.75,39782.71,125.42,525.6,43.61999999999999,1,Indonesia,Dairy Products
2024.0,14143.32,13506.93,171.49,86.22,59.67999999999999,0,Germany,Meat & Seafood
2022.9999999999998,9972.79,8508.79,62.35,1286.68,48.2,0,Saudi Arabia,Bakery Items
2022.0,14467.99,16747.79,52.17,642.86,52.0,0,Argentina,Prepared Food
2021.0,33306.19,36955.43,67.29000000000002,549.4,66.72,2,Australia,Beverages
2024.0,32300.630000000005,31228.77,46.82,203.31,49.550000000000004,2,India,Prepared Food
2019.9999999999998,36375.37,34364.64,49.62,420.74,60.54,1,Saudi Arabia,Prepared Food
2019.0,42336.15,42536.36,68.21,1382.38,53.74999999999999,1,South Africa,Meat & Seafood
2021.0,25618.78,20729.63,124.0,519.61,36.5,0,Argentina,Meat & Seafood
2024.0,33050.66,35584.18,80.09,12.82,38.53,2,France,Beverages
2019.9999999999998,12803.24,12143.22,27.39,1374.28,51.76,0,Brazil,Prepared Food
2018.0,33862.46,39973.68,92.9,1241.24,59.36999999999999,1,USA,Dairy Products
2019.9999999999998,41156.07,45644.2,126.00000000000001,1094.76,61.36,1,Saudi Arabia,Prepared Food
2022.0,16101.930000000002,13941.75,59.26,849.77,64.66,0,Brazil,Fruits & Vegetables
2022.0,37582.45,41611.09,167.94,1209.51,48.1,2,Australia,Frozen Food
2019.0,19177.34,19092.4,195.24,1112.59,63.67999999999999,1,India,Beverages
2022.0,4581.11,4174.81,155.34,211.45,62.13,0,USA,Meat & Seafood
2018.0,504.23,411.04,21.21,932.2999999999998,64.37,0,Spain,Meat & Seafood
2022.0,16702.75,19585.76,58.49,387.21,40.65,0,Argentina,Fruits & Vegetables
2019.0,8686.64,9196.6,183.13000000000002,1377.33,44.71,0,Saudi Arabia,Grains & Cereals
2021.0,3417.3400000000006,2795.2,32.63,809.83,49.02,0,Spain,Dairy Products
2021.0,37623.8,39764.58,123.82000000000001,924.5,63.26,2,China,Beverages
2022.0,33923.62,28921.39,195.02,909.28,68.7,2,Australia,Dairy Products
2019.0,44186.66,44229.14,101.1,16.66,34.56,1,Germany,Grains & Cereals
2022.9999999999998,42043.11,40712.88,54.14000000000001,983.6400000000001,59.16,2,Turkey,Bakery Items
2022.0,40591.28,45816.8,28.55,866.04,43.32,2,Argentina,Bakery Items
2024.0,1068.09,1071.36,172.65,1130.56,52.0,0,France,Prepared Food
2018.0,19247.18,19077.03,42.72,682.76,47.08,1,South Africa,Bakery Items
